convergenceTolerance_sim, strain percent, trial, regularization, mean axial strain, axial strain std, axial strain SNRe, mean lateral strain, lateral strain std, lateral strain SNRe
7, 1.0, 18, no_regularization, -0.00958765072769, 0.00240507253555, 3.98642892718, 0.00460445004266, 0.00595923637647, 0.772657728569
7, 1.0, 19, no_regularization, -0.00956285446406, 0.00239136946018, 3.99890298145, 0.00437455674408, 0.00560998162747, 0.779780939507
7, 1.0, 20, no_regularization, -0.00958671739014, 0.00247461296051, 3.87402698649, 0.00449998465139, 0.00555652888196, 0.809855351603
7, 1.0, 16, regularization, -0.00959020108367, 0.0023348526197, 4.10741174958, 0.00473628816422, 0.00334751594815, 1.4148664973
7, 1.0, 17, regularization, -0.00961161927463, 0.00233605384636, 4.11446820441, 0.00496910109393, 0.00346118385833, 1.43566516467
7, 1.0, 18, regularization, -0.00959613253116, 0.00228628375455, 4.19726226547, 0.00490474160764, 0.00320294415907, 1.53132285924
7, 1.0, 19, regularization, -0.00957676839299, 0.0023265876134, 4.11622942452, 0.00472108292814, 0.00336806235778, 1.40172076008
7, 1.0, 20, regularization, -0.00959040477144, 0.0023314064661, 4.11357046095, 0.00494901484828, 0.00352568059493, 1.40370482096
2, 7.0, 11, no_regularization, -0.0627247249176, 0.177843238726, 0.352696708444, 0.0290927767743, 0.171378371763, 0.169757574862
2, 7.0, 12, no_regularization, -0.0579363482462, 0.158154103387, 0.366328454372, 0.0216552199266, 0.160873982651, 0.134609832925
2, 7.0, 13, no_regularization, -0.06746102846, 0.0895934257492, 0.752968511873, 0.0275198216374, 0.0990579301657, 0.277815431752
2, 7.0, 14, no_regularization, -0.0500018223948, 0.17729875444, 0.282020156051, 0.0249766309038, 0.151283167224, 0.165098545741
2, 7.0, 15, no_regularization, -0.0668849815148, 0.125110610192, 0.534606788442, 0.0281269388088, 0.141617726497, 0.198611709879
2, 7.0, 11, regularization, -0.0608884338903, 0.0983144290081, 0.619323475756, 0.0325707618155, 0.079997040539, 0.407149584486
2, 7.0, 12, regularization, -0.0597260298969, 0.0674313460044, 0.885730946154, 0.0265401396632, 0.0593855851636, 0.446912151999
2, 7.0, 13, regularization, -0.0670766614762, 0.0201416160295, 3.33025221899, 0.0311487035559, 0.00897681374526, 3.46990640998
2, 7.0, 14, regularization, -0.0549432069529, 0.0880662347377, 0.623885046483, 0.0301883822604, 0.0707014606293, 0.426983855661
2, 7.0, 15, regularization, -0.0674151285374, 0.0415840467905, 1.62117768088, 0.0282850153925, 0.0442718483499, 0.638893934786
2, 0.5, 11, no_regularization, -0.00480571857771, 0.00665855791855, 0.721735642536, 0.00234158526925, 0.00468987559191, 0.499285156581
2, 0.5, 12, no_regularization, -0.00480703640856, 0.00153013894345, 3.14156856744, 0.00238812561277, 0.00507148906473, 0.470892391226
2, 0.5, 13, no_regularization, -0.00479071370524, 0.00164570893535, 2.91103341687, 0.00226735535079, 0.0049845748003, 0.454874375776
2, 0.5, 14, no_regularization, -0.0047686417144, 0.00148312314168, 3.21527024991, 0.0022324262696, 0.00491194874884, 0.454488917485
2, 0.5, 15, no_regularization, -0.00479695558106, 0.00151106388991, 3.17455510194, 0.00236925538732, 0.00470708700739, 0.503337920799
2, 0.5, 11, regularization, -0.00480273357764, 0.00156342217885, 3.07193644981, 0.00173880674339, 0.001502139451, 1.1575534763
2, 0.5, 12, regularization, -0.00480401417629, 0.00158360697453, 3.03358993334, 0.00179267247694, 0.00164996833749, 1.08648901692
2, 0.5, 13, regularization, -0.00478963520978, 0.00161950305504, 2.95747216707, 0.00170079485922, 0.00177138185952, 0.960151449041
2, 0.5, 14, regularization, -0.00476745267402, 0.00159410426486, 2.9906780749, 0.00159528217371, 0.00188728003619, 0.845281115212
2, 0.5, 15, regularization, -0.00479205455625, 0.00156582188897, 3.06040846026, 0.00172499233784, 0.00168770707099, 1.02209226204
4, 9.0, 1, no_regularization, 0.0172043918768, 0.333953677637, 0.0515173002391, -0.255404921632, 0.570196027082, 0.447924765346
4, 9.0, 2, no_regularization, -0.0502380600258, 0.383800140072, 0.130896408783, 0.0266287061422, 0.281390098337, 0.0946327049159
4, 9.0, 3, no_regularization, -0.0857439820734, 0.238307033759, 0.359804663425, 0.0385639614528, 0.257322862524, 0.149866051833
4, 9.0, 4, no_regularization, 0.0136476698181, 0.668274863971, 0.0204222402396, 0.0332174837371, 0.528512549727, 0.0628508892631
4, 9.0, 5, no_regularization, -0.0257560650093, 0.272096819213, 0.0946577217762, 0.0254057268082, 0.3087157466, 0.0822948848188
4, 9.0, 1, regularization, 0.0169819485647, 0.258144800815, 0.0657845848961, -0.253334822569, 0.547392850109, 0.462802578658
4, 9.0, 2, regularization, -0.0454590595244, 0.248978429265, 0.182582321122, 0.0242228279389, 0.196762897922, 0.123106684211
4, 9.0, 3, regularization, -0.0802343668182, 0.122952995879, 0.652561299904, 0.0420796848006, 0.140143686018, 0.300261010655
4, 9.0, 4, regularization, 0.0172940667746, 0.601069217395, 0.0287721717801, 0.0375344816487, 0.474744726346, 0.0790624509673
4, 9.0, 5, regularization, -0.0295315812919, 0.181886224059, 0.162362935646, 0.0238521084278, 0.232416160563, 0.102626720836
8, 9.0, 21, no_regularization, 0.0196733254426, 0.622007828489, 0.0316287425037, 0.02026277506, 0.439191167907, 0.0461365722735
8, 9.0, 22, no_regularization, -0.0176549982088, 0.577365592373, 0.0305785423344, 0.00878783007811, 0.426996078681, 0.0205805873095
8, 9.0, 23, no_regularization, 0.00136640918738, 0.591885092446, 0.00230857172247, -0.100848797697, 0.772841486291, 0.13049092147
8, 9.0, 24, no_regularization, 0.0265081471196, 0.586146380949, 0.0452244490134, -0.00343501612174, 0.672746528224, 0.00510595889779
8, 9.0, 25, no_regularization, -0.00100518160041, 0.366961776688, 0.00273919973214, 0.0289938675772, 0.31411889583, 0.0923022077376
8, 9.0, 21, regularization, 0.0198286231758, 0.567490215102, 0.0349409076107, 0.0316281858904, 0.37786633134, 0.0837020482303
8, 9.0, 22, regularization, -0.0134666588845, 0.556779929695, 0.0241866816067, 0.022323965953, 0.382558668378, 0.0583543592089
8, 9.0, 23, regularization, -0.00265643171345, 0.537537833202, 0.00494185069286, -0.100184705054, 0.766727991831, 0.130665250417
8, 9.0, 24, regularization, 0.0261336019992, 0.552562321227, 0.0472953022587, -0.00450984063414, 0.563304937377, 0.00800603782232
8, 9.0, 25, regularization, 0.00195340994464, 0.266273564586, 0.00733610168053, 0.0326720429955, 0.220775750849, 0.147987461801
4, 5.0, 21, no_regularization, -0.0478438066631, 0.050497324805, 0.947452302629, 0.025257767174, 0.0610831813054, 0.413497899654
4, 5.0, 22, no_regularization, -0.0478665326152, 0.0439343894331, 1.08950034888, 0.0218430128208, 0.0619535672868, 0.352570703793
4, 5.0, 23, no_regularization, -0.0479072562615, 0.0598613884505, 0.800303125297, 0.0251078081231, 0.0535720625545, 0.468673538518
4, 5.0, 24, no_regularization, -0.0478881397879, 0.0443794821685, 1.0790603551, 0.0238974186455, 0.0605168581088, 0.394888620994
4, 5.0, 25, no_regularization, -0.0479047939791, 0.0391066830005, 1.22497717279, 0.0241244176038, 0.0617440442815, 0.390716511762
4, 5.0, 21, regularization, -0.0478544962611, 0.011939988454, 4.00791813537, 0.0235313412269, 0.00650483426003, 3.61751587915
4, 5.0, 22, regularization, -0.0478630869984, 0.00990110697756, 4.83411472141, 0.0237786409778, 0.00620348872028, 3.83310779627
4, 5.0, 23, regularization, -0.0478957931695, 0.010284845528, 4.65692878316, 0.0236958723913, 0.00557212107569, 4.25257672426
4, 5.0, 24, regularization, -0.0478785501341, 0.00979039744537, 4.89035816995, 0.0235810221483, 0.00580996970471, 4.0587168861
4, 5.0, 25, regularization, -0.0478973220415, 0.0111942915054, 4.27872742266, 0.0235486828673, 0.00599949218587, 3.9251126825
2, 1.0, 26, no_regularization, -0.00958516602614, 0.00248345579036, 3.85960807652, 0.00452645148679, 0.00579735119353, 0.780779244811
2, 1.0, 27, no_regularization, -0.0095952745169, 0.00233512304336, 4.10910874447, 0.00438121390726, 0.00575611527661, 0.761140751482
2, 1.0, 28, no_regularization, -0.0095930307854, 0.00235817684491, 4.06798616741, 0.00456638454627, 0.00541079893701, 0.843939055846
2, 1.0, 29, no_regularization, -0.00956533668172, 0.00234808995876, 4.07366704415, 0.00452606582267, 0.00599495100721, 0.75497961822
2, 1.0, 30, no_regularization, -0.00956375045889, 0.00237928560053, 4.01958909714, 0.0046658886312, 0.00557996034345, 0.836186700982
2, 1.0, 26, regularization, -0.00959016583755, 0.00240147177775, 3.99345348398, 0.00488231400135, 0.00357120642325, 1.36713295808
2, 1.0, 27, regularization, -0.0095963673737, 0.00228630214287, 4.19733122484, 0.00474239877657, 0.0035843720575, 1.32307659487
2, 1.0, 28, regularization, -0.00960743882239, 0.00230951017208, 4.15994652829, 0.00489256553855, 0.00340366492005, 1.43744042186
2, 1.0, 29, regularization, -0.00957050855191, 0.00224731461435, 4.25864206588, 0.00492034890057, 0.00381344602361, 1.29026315571
2, 1.0, 30, regularization, -0.00956447023287, 0.00232023068418, 4.12220659699, 0.00492000202103, 0.00328986822875, 1.49550124167
4, 5.0, 6, no_regularization, -0.0478809754818, 0.0440670741844, 1.08654764057, 0.0239289451955, 0.0502382567534, 0.476309226114
4, 5.0, 7, no_regularization, -0.0479032597837, 0.0462079328642, 1.03668908809, 0.0243822521824, 0.0605700074373, 0.402546626853
4, 5.0, 8, no_regularization, -0.0478407949308, 0.0385471989971, 1.24109653037, 0.0234774734416, 0.0626320189985, 0.374847782604
4, 5.0, 9, no_regularization, -0.0479180284897, 0.0416186987225, 1.15135816257, 0.0230604721508, 0.0610185469412, 0.377925619452
4, 5.0, 10, no_regularization, -0.0478692670097, 0.0650100917676, 0.736335939668, 0.0244677506611, 0.0562743167414, 0.434794273443
4, 5.0, 6, regularization, -0.0478857381071, 0.00995623705957, 4.8096221314, 0.0233564782147, 0.00542590176883, 4.30462607135
4, 5.0, 7, regularization, -0.0478977636544, 0.0106969639882, 4.47769700891, 0.023662831988, 0.00535092125672, 4.42219775862
4, 5.0, 8, regularization, -0.0478517582304, 0.00992227638303, 4.82265927527, 0.0232467471121, 0.00535830308317, 4.33845319148
4, 5.0, 9, regularization, -0.0479089771415, 0.0114835022621, 4.17198308043, 0.0234599168282, 0.0054391395738, 4.31316690992
4, 5.0, 10, regularization, -0.0478695059035, 0.010255790101, 4.66755905026, 0.0234241818249, 0.00611103357778, 3.83309656652
6, 3.0, 26, no_regularization, -0.0287172807282, 0.0113581311562, 2.52834558196, 0.0151191801972, 0.00975166902982, 1.55041974363
6, 3.0, 27, no_regularization, -0.028747034271, 0.00586536181235, 4.90115276614, 0.0146306755326, 0.0101456532962, 1.44206342415
6, 3.0, 28, no_regularization, -0.0287583496251, 0.00663299321916, 4.33565189575, 0.0149620888895, 0.0159359480418, 0.938889161174
6, 3.0, 29, no_regularization, -0.0287547360855, 0.0112853845881, 2.54796244302, 0.0146434246017, 0.0189670183492, 0.772046735662
6, 3.0, 30, no_regularization, -0.0287369001366, 0.0173706554593, 1.6543359693, 0.0147639640363, 0.0123287125042, 1.19752683269
6, 3.0, 26, regularization, -0.0287263546682, 0.00578935401996, 4.96192745671, 0.0145592934383, 0.00538139524597, 2.70548673212
6, 3.0, 27, regularization, -0.0287453089816, 0.00565242667173, 5.08548109528, 0.0143358127491, 0.00490205110172, 2.92445191851
6, 3.0, 28, regularization, -0.028759623977, 0.00573933354986, 5.01096925752, 0.0147538253386, 0.00543390715886, 2.71514122477
6, 3.0, 29, regularization, -0.0287540202, 0.00572367159683, 5.02370195661, 0.0145476572577, 0.00483561956076, 3.00843709371
6, 3.0, 30, regularization, -0.028742510214, 0.00578457547956, 4.96881928771, 0.0144494017097, 0.00479325228092, 3.01452977287
3, 7.0, 1, no_regularization, -0.0401842090093, 0.272059910702, 0.147703529364, 0.0431451959428, 0.287102805739, 0.150277862425
3, 7.0, 2, no_regularization, -0.0493072797947, 0.214435175435, 0.229940259077, 0.0230495564134, 0.21565108314, 0.10688356431
3, 7.0, 3, no_regularization, -0.0671172196664, 0.0990767217689, 0.677426730195, 0.0330537580364, 0.0983594318157, 0.336050721585
3, 7.0, 4, no_regularization, -0.0664620127078, 0.123592261204, 0.537752218952, 0.0287107294734, 0.175968869316, 0.163158003941
3, 7.0, 5, no_regularization, -0.0532777294711, 0.219678357416, 0.242526073563, 0.0220728348598, 0.201604787035, 0.109485668393
3, 7.0, 1, regularization, -0.039387987316, 0.151124082999, 0.260633424762, 0.0382453507718, 0.168116699103, 0.227492872367
3, 7.0, 2, regularization, -0.0477810846063, 0.122516740206, 0.3899963754, 0.0280657960346, 0.116299053613, 0.241324371633
3, 7.0, 3, regularization, -0.0670940911747, 0.0215693847114, 3.11061683365, 0.0319319609462, 0.00967899581609, 3.29909853801
3, 7.0, 4, regularization, -0.0642770659902, 0.0448751537664, 1.43235310847, 0.0315937186987, 0.135709111838, 0.232804697274
3, 7.0, 5, regularization, -0.0542199965827, 0.124321198017, 0.436128330867, 0.0313784893911, 0.0892972790952, 0.351393566625
4, 7.0, 1, no_regularization, -0.0401842262493, 0.27205991664, 0.147703589509, 0.0431453064916, 0.287103664083, 0.150277798193
4, 7.0, 2, no_regularization, -0.0493072929083, 0.214435021249, 0.229940485566, 0.0230496211683, 0.215650208827, 0.106884297927
4, 7.0, 3, no_regularization, -0.0671172178497, 0.099076904599, 0.67742546178, 0.033054472205, 0.0983597082672, 0.33605703786
4, 7.0, 4, no_regularization, -0.066462040407, 0.12359229495, 0.537752296242, 0.0287107787105, 0.175968812085, 0.163158336811
4, 7.0, 5, no_regularization, -0.0532776948551, 0.219678510194, 0.242525747321, 0.0220729109984, 0.201604811844, 0.109486032583
4, 7.0, 1, regularization, -0.0393879928284, 0.151124792161, 0.2606322382, 0.0382453415099, 0.168116436614, 0.227493172472
4, 7.0, 2, regularization, -0.0477811041132, 0.122516802024, 0.389996337842, 0.0280659080832, 0.116298588671, 0.241326299863
4, 7.0, 3, regularization, -0.0670941754729, 0.0215699533696, 3.11053873521, 0.0319320473443, 0.00967908792408, 3.29907606944
4, 7.0, 4, regularization, -0.0642770638309, 0.0448749586973, 1.43235928671, 0.0315938204962, 0.1357090274, 0.232805592241
4, 7.0, 5, regularization, -0.0542200215904, 0.124321131685, 0.436128764719, 0.0313784582472, 0.0892966749827, 0.351395595114
4, 3.0, 1, no_regularization, -0.0287360340596, 0.0285373403206, 1.00696258785, 0.014934150359, 0.0278243924248, 0.536728713821
4, 3.0, 2, no_regularization, -0.0287324836248, 0.00612090857114, 4.6941533746, 0.014432898333, 0.0166481447238, 0.866937341817
4, 3.0, 3, no_regularization, -0.0287329297706, 0.00905687270932, 3.17250012149, 0.0147656967699, 0.0160866975456, 0.917882413591
4, 3.0, 4, no_regularization, -0.0287293076584, 0.00603033571562, 4.76413072393, 0.0148289504137, 0.0168285052817, 0.881180483087
4, 3.0, 5, no_regularization, -0.0287389566224, 0.00602816069051, 4.76745032156, 0.0146936647312, 0.0174055440783, 0.844194508662
4, 3.0, 1, regularization, -0.028724088492, 0.00571280301254, 5.02802012059, 0.014742205983, 0.00542904649133, 2.7154318915
4, 3.0, 2, regularization, -0.0287340832773, 0.00582216291879, 4.93529358042, 0.0144743004612, 0.00500033687179, 2.89466506603
4, 3.0, 3, regularization, -0.0287294827137, 0.00575869389929, 4.98888866401, 0.0146747562955, 0.00526652865891, 2.7864191474
4, 3.0, 4, regularization, -0.028735871485, 0.00573676126515, 5.0090757061, 0.0145617835541, 0.00521089084447, 2.79449022994
4, 3.0, 5, regularization, -0.0287278661198, 0.00576053448608, 4.9870139983, 0.014556419364, 0.00523701223829, 2.77952746752
8, 5.0, 6, no_regularization, -0.0478809719394, 0.044067068425, 1.08654770219, 0.0239289293771, 0.0502382149317, 0.476309307759
8, 5.0, 7, no_regularization, -0.0479032633824, 0.0462079414981, 1.03668897227, 0.0243822401587, 0.0605700700687, 0.402546012098
8, 5.0, 8, no_regularization, -0.0478407989853, 0.0385471929494, 1.24109683027, 0.0234774546438, 0.0626320143426, 0.374847510339
8, 5.0, 9, no_regularization, -0.0479180300196, 0.0416187192676, 1.15135763096, 0.0230605108641, 0.0610185276989, 0.377926373084
8, 5.0, 10, no_regularization, -0.0478692628613, 0.0650100947358, 0.736335842238, 0.0244677449303, 0.0562742919434, 0.434794363204
8, 5.0, 6, regularization, -0.0478857351163, 0.00995622787128, 4.80962626964, 0.0233564826423, 0.00542589362479, 4.30463334842
8, 5.0, 7, regularization, -0.0478977615928, 0.0106969360932, 4.47770849292, 0.0236628404963, 0.00535090329713, 4.4222141912
8, 5.0, 8, regularization, -0.0478517605363, 0.00992230787684, 4.82264420035, 0.0232467381155, 0.00535826994531, 4.33847834333
8, 5.0, 9, regularization, -0.0479089833292, 0.0114834851553, 4.1719898342, 0.0234599213949, 0.00543914318245, 4.31316488793
8, 5.0, 10, regularization, -0.0478694957851, 0.0102557919235, 4.66755723419, 0.0234241723852, 0.00611100660343, 3.83311194133
3, 1.0, 6, no_regularization, -0.00958724114084, 0.0023537452483, 4.07318555301, 0.00448319343303, 0.00551214253939, 0.813330461067
3, 1.0, 7, no_regularization, -0.00957377297779, 0.00235407927778, 4.06688639085, 0.00454179924792, 0.00585086214488, 0.77626153812
3, 1.0, 8, no_regularization, -0.00958002841608, 0.00248385377407, 3.85692125523, 0.00433290597747, 0.0057790389497, 0.749762376614
3, 1.0, 9, no_regularization, -0.00958700385417, 0.00247089385348, 3.8799739781, 0.0044712477871, 0.00574200022752, 0.778691677103
3, 1.0, 10, no_regularization, -0.00956543621319, 0.00240637618484, 3.97503776569, 0.00450533267894, 0.00593166577678, 0.759539200031
3, 1.0, 6, regularization, -0.0095893350782, 0.00229024645111, 4.18703195613, 0.0048829094468, 0.00336455066437, 1.45128129545
3, 1.0, 7, regularization, -0.0095833854202, 0.00230383622545, 4.15975116387, 0.00481067071931, 0.00355613926604, 1.352779056
3, 1.0, 8, regularization, -0.00957427845975, 0.00239093059681, 4.00441504764, 0.00464853707407, 0.00349630333507, 1.32955771527
3, 1.0, 9, regularization, -0.00959536789494, 0.00238052116582, 4.0307845327, 0.00480415543484, 0.00355795519701, 1.35025742844
3, 1.0, 10, regularization, -0.00957804187713, 0.00233056234822, 4.10975569242, 0.00491558375716, 0.00377554911646, 1.30195200898
2, 11.0, 26, no_regularization, -0.00162982495523, 0.326863748561, 0.00498625180188, 0.00654021436215, 0.338363876526, 0.0193289379153
2, 11.0, 27, no_regularization, -0.0149311825994, 0.54411397451, 0.0274412775611, -0.12289482974, 0.707829600756, 0.173622054812
